Character	Number	Chinese etymology	MC description	ZIHUI	Beijing	Jinan	Xi'an	Taiyuan	Hankou	Chengdu	Yangzhou	Suzhou	Wenzhou	Changsha	Shuangfeng	Nanchang	Meixian	Guangzhou	Xiamen	Chaozhou	Fuzhou	Shanghai	Zhongyuan yinyun
陽	1560	Chinese etymology	宕開三平陽以	7122 2361	iaŋ 12	iaŋ 12	iaŋ 12	ia_̃ 1	iaŋ 12	iaŋ 12	iâŋ 12	iaŋ 12	ɦi 12	ian 12	iaŋ 12	iɔŋ 31	jɔŋ 12	jö_ŋ 12	iɔŋ 12	iaŋ 12	yɔŋ 12	iã 32	iaŋ 12
隆	1561	Chinese etymology	通合三平東來	7127 2638	luŋ 12	luŋ 12	loŋ 12	luŋ 1	noŋ 12	noŋ 12	lɔuŋ 12	loŋ 12	loŋ 12	noŋ 12	naŋ 12; nǝn 12	luŋ 31	luŋ 12	luŋ 12	liɔŋ 12	loŋ 12	lyŋ 12	loŋ 32	liuŋ 12
雁	1562	Chinese etymology	山開二去諫疑	7159 1912	ian 3	iã 3	iã 3	iɛ 3	ian 3	ŋan 3	î̃ 3	î 31 (lit.); ŋe_ 32	ŋa 32	ŋan 31 (lit.); ŋan 32	ŋã 32	ŋan 32	ńian 3	ŋān 32	gan 32	ŋaŋ 22	ŋaŋ 32	î 3	ian 3
雅	1563	Chinese etymology	假開二上馬疑	7161 0112	ia 2	ia 2	ia 2	ia 2	ia 2	ia 2	ia 2	ia_ 2	ŋo 22	ia 2	io 2	ŋa 2	ŋa 2	ŋa 22	ŋa 2	ŋia 21	ŋa 2	ia 3	a 41
雄	1564	Chinese etymology	通合三平東云	7160 2721	śyŋ 12	śyŋ 12	śyŋ 12	śyŋ 1	śioŋ 12	śyoŋ 12	śiɔuŋ 12	ioŋ 12	ɦyoŋ 12	śioŋ 12	ɣin 12	śiuŋ 31	hiuŋ 12	huŋ 12	hiɔŋ 12	hioŋ 12	xyŋ 12	ioŋ 32	xiuŋ 12
奧	1565	Chinese etymology	深開三入緝從	7162 0632	ći 12	ći 12	ći 12	ćiǝʔ 42	ći 12	ći 12	ćiǝʔ 4	ziôʔ 42	zai 42	ci 4	ćhi 31	ćit 41	sip 42	čāp 42	cip 42	cip 42	ciʔ 42	zîʔ 42	ci 41
填	1566	Chinese etymology	遇合一去暮見	7163 0915	ku 3	ku 3	ku 3	ku 3	ku 3	ku 3	ku 3	kǝu 31	ku 31	ku 31	kǝu 31	ku 31	ku 3	ku 31	kɔ 31	ku 31	kou 31		
嗆	1567	Chinese etymology	江開二上講匣	7309 2355	śiaŋ 3	śiaŋ 3	xaŋ 3	śia_̃ 3	xaŋ 3	xaŋ 3	śiâŋ 3  (lit.); xiâŋ 3	ɦa_ŋ 32	ɦuɔ 22	xan 31 (lit.); xan 32	ɣaŋ 32	hɔŋ 32	hɔŋ 3	hɔŋ 32	hɔŋ 32; haŋ 32	haŋ 22	xauŋ 32	ɦa_̃ 32	xiaŋ 3
順	1568	Chinese etymology	臻合三去稕船	7311 2179	ṣuǝn 3	ṣuẽ 3	fẽ 3	suŋ 3	śyn 3	suǝn 3	suǝn 3	zǝn 32	ɦyoŋ 32	śyn 31 (lit.); śyn 32	ɣuǝn 32	sun 32	sun 3	šö_n 32	sun 32	suŋ 22	souŋ 32	zǝŋ 32	šyǝn 3
嫉	1569	Chinese etymology	遇合三平虞心	7312 0988	śy 11	śy 11	śy 11	śy 1	śy 11	śy 11	śy 11	si 11	si_ 11	si 11	śy 11	śy 11	si 11	šö_y 11	su 11	su 11	sy 11	sy 1	siu 1
陽	1570	Chinese etymology	山合三去願奉	7391 1656	fan 3	fã 3	fã 3	fä̃ 3	fan 3	fan 3	fɛ̃ 3	ve_ 32	va 32	fau 31 (lit.); fau 32	ɣuã 32	фuan 32	fan 3	fān 32	huan 32 (lit.); huan 2  (lit.); pŋ 32	puŋ 32	xuaŋ 32	ve_ 32	fan 3
隄	1571	Chinese etymology	深開三上寢影	7390 2147	in 2	iẽ 2	iẽ 2	iŋ 2	in 2	in 2	ĩ 2	in 2	iaŋ 21	in 2	in 2	in 2	jim 2	jam 21	im 2  (lit.); lim 11	im 21	iŋ 2	iiŋ 3	iǝm 2
馮	1572	Chinese etymology	通合三平東奉	7458 2427	fǝŋ 12	fǝŋ 12	fǝŋ 12	fǝŋ 1	foŋ 12	foŋ 12	fɔuŋ 12	voŋ 12	ɦoŋ 12	xoŋ 12	ɣaŋ 12; ɣǝn 12	фuŋ 31	phuŋ 12	fuŋ 12	pɔŋ 12 (lit.); paŋ 12	paŋ 12	xuŋ 12	voŋ 32	fuŋ 12
�宕合一平唐匣	1573	Chinese etymology	7806 2392	xuaŋ 12	xuaŋ 12	xuaŋ 12	xua_̃ 1	xuaŋ 12	xuaŋ 12	xuâŋ 12	ɦua_ŋ 12	ɦuɔ 12	fan 12	ɣaŋ 12	фuɔŋ 31	vɔŋ 12	uɔŋ 12	hɔŋ 12	ŋ 12	uɔŋ 12	ua_̃ 32	xuaŋ 12	2896
�遇合三上語書	1574	Chinese etymology	7810 0892	ṣu 2	ṣu 2	fu 2	su 2	sy 2	su 2	su 2	sü 2	si_ 21	śy 2	śy 2		su 2	šy 21	su 22	su 21	sy 2	zoʔ 42	šiu 2	2897
�曾開一入德曉	1575	Chinese etymology	7815 1178	xei 11	xei 11	xei 11	xǝʔ 41	xô 12	xe 12	xǝʔ 4	hôʔ 41	xe_ 41	xô 4	xiɛ 12	hɛt 41	hɛt 41	hak 41	hîk 41	hek 41	xaiʔ 41	hôʔ 4	xei 42	2898
�山合一去換來	1576	Chinese etymology	0052 1929	luan 3	luã 3	luã 3	luä̃ 3	nan 3	nuan 3	luõ 3	lö 32	lö 32	nõ 32	nuɛ̃ 32	lɔn 32	lɔn 3	lyn 32	luan 32	lueŋ 22	luaŋ 32	lö 32	lon 3	2899
�蟹開二去卦莊	1577	Chinese etymology	0280 1091	c̣ai 3	c̣ɛ 3	cɛ 3	cai 3	cai 3	cai 3	cɛ 3	ca_ 31	ca 31	cai 31	ca 31	cai 31	cai 3	čāi 31	cai 31 (lit.); te 31	ce 31	cai 31	ca 3	čai 3	2901
�效開一去號疑	1578	Chinese etymology	0277 1403	au 3	ŋɔ 3	ŋau 3	ŋau 3	ŋau 3	ŋau 3	ɔ 3	ŋä 32	ŋз 32	ŋau 31	ǝ 32	ŋau 31	ŋau 3	ŋou 32	go 32	ŋau 22	ŋɔ 32	ŋɔ 32	au 3	2902
�A: 山合三去線澄; B: 山合三平仙澄	1579	Chinese etymology	A: 0278 1941; B: 0278 1944	A: c̣uan 3; B: c̣huan 12	A: c̣uã 3; B: c̣huã 12	A: pfã 3; B: pfhã 12	A: cuä̃ 3; B: chuä̃ 1	A: cuan 3; B: chuan 12	A: cuan 3; B: chuan 12	A: cuõ 3; B: chuõ 12	A: zö 32; B: zö 12	A: ʒ́y 32; B: ʒ́y 12	A: ćyẽ 32; B: ćyẽ 12	A: duĩ 32; B: duĩ 12	A: chɔn 32; B: chɔn 12	A: chɔn 3; B: chɔn 12	A: čyn 32; B: čhyn 12	A: tuan 32; B: tuan 12	A: tɨŋ 32; B: thueŋ 12	A: tuɔŋ 32; B: tuɔŋ 12	A: zö 32; B: zö 32	A: čyen 3; B: čhyen 12	2903
�臻開三去震群	1580	Chinese etymology	0284 2122	ćin 2	ćiẽ 2	ćiẽ 2	ćiŋ 2	ćin 2	ćin 2	ćĩ 2	ʒ́in 32	ʒ́iaŋ 32	ćhin 31	ćhin 31	ćin 2	kiun 2	kan 21	kin 32	kɨŋ 21	kiŋ 2	ćiŋ 32		2904
�梗開三平清溪	1581	Chinese etymology	0282 2581	ćhiŋ 11	ćhyŋ 11	ćhyŋ 2	ćhiŋ 2	ćhyn 11	ćhyn 11	ćhĩ 2	ćhin 11	ćhyoŋ 11	ćhyn 11	thuǝn 11		khin 11	khîŋ 11	khîŋ 11 (lit.); khîŋ 12	kheŋ 11	khiŋ 2	ćhiŋ 1	khiǝŋ 1	2905
�蟹合一平灰清	1582	Chinese etymology	0275 1192	chuei 11	chuei 11	chuei 11	chuei 1	chei 11	chuei 11	chuǝi 11	che_ 11	chai 11	chei 11	chue 11	chui 11	chui 11	čhö_y 11	chui 11	chui 11	chuei 11	chö 1	chuei 1	2906
�宕開三平陽書	1583	Chinese etymology	0281 2292	ṣaŋ 11	ṣaŋ 11	ṣaŋ 11	sa_̃ 1	saŋ 11	saŋ 11	sâŋ 11	sa_ŋ 11	śi 11	ṣan 11	śiaŋ 11	sɔŋ 11	sɔŋ 11	šö_ŋ 11	siɔŋ 11 (lit.); siũ XH	siẽ 11	suɔŋ 11	sa_̃ 1	šiaŋ 1	2907
�假合二上馬生	1584	Chinese etymology	0247 0075	ṣa 2	ṣa 2	ṣa 2	sa 2	sa 2	sa 2	sâ 2	sa_ 2	sa 11	sa 2	so 2	sa 2	sa 2	šɔ 12	sa 2	sa 22	sa 11	sa 3	šua 2	2908
�臻開三平欣群	1585	Chinese etymology	0530 2133	ćhin 12	ćhiẽ 12	ćhiẽ 12	ćhiŋ 1	ćhin 12	ćhin 12	ćhĩ 12	ʒ́in 12	ʒ́iaŋ 12	ćin 12	ʒ́in 12	ćhin 12	khiun 12	khan 12	khun 12	khɨŋ 12	khyŋ 12	ćiŋ 32	khiǝn 12	2916
�蟹開三去祭書	1586	Chinese etymology	0528 0507	ṣî_ 3	ṣî_ 3	ṣî_ 3	si_ 3	si_ 3	si_ 3	si_ 3	sü 11	sei 31	ṣî_ 31	ṣî_ 31	si_ 31	si_ 3	šai 31	si 31; se 31	si 31	sie 31			2917
�蟹合一上賄匣	1587	Chinese etymology	0565 1235	xuei 3	xuei 3	xuei 3	xuei 3	xuei 3	xuei 3	xuǝi 3	ɦue_ 32	vai 32	fei 32	ɣue 32	фui 32	fi 3	uui 32	hue 32	hue 22	xuei 32	ue_ 32		2918
�宕開一上蕩心	1588	Chinese etymology	0837 2266	saŋ 2	saŋ 2	saŋ 2	sa_̃ 2	saŋ 2	saŋ 2	sâŋ 2	sa_ŋ 2	sɔ 21	san 2	saŋ 2	sɔŋ 2	sɔŋ 2	sɔŋ 21	sɔŋ 2	saŋ 31	souŋ 2	sa_̃ 1	saŋ 2	2921
�曾開三入職生	1589	Chinese etymology	0835 0156	sô 3	ṣei 11	sei 11	sǝʔ 41	sô 12	se 12	sǝʔ 4	sôʔ 41		sô 4	śiɛ 12	sɛt 41	sɛt 41	šîk 41	sîk 41	sek 41	saiʔ 41			2925
�遇合一去暮心	1590	Chinese etymology	0851 0842	su 3	su 3	sou 3	su 3	sou 3	su 3	su 3	sǝu 31	so_y 31	sôu 31	sǝu 31	su 31	si_ 3	šou 31	sɔ 31	su 31	sou 31			2935
�山合三平元云	1591	Chinese etymology	0954 2019	yan 12	yã 12	yã 12	yɛ 1	yan 12	yan 12	yî̃ 12	iö 12	ɦy 12	yẽ 12	uĩ 12	yɔn 31	jan 12	jyn 12	uan 12	hŋ 12	xuɔŋ 12	yö 32	yen 12	2936
�山合三平仙云	1592	Chinese etymology	0955 2014	yan 12	yã 12	yã 12	yɛ 1	yan 12	yan 12	yî̃ 12	iö 12	ɦy 12	yẽ 12	uĩ 12	yɔn 31	jan 12	jyn 12	uan 12 (lit.); ĩ 12	ĩ 12	uɔŋ 12	yö 32	yen 12	2937
�A: 曾開一入德心; B: 蟹開一去代心	1593	Chinese etymology	A: 1049 1082; B: 1049 1084	A: sai 11; B: sai 3	A: sei 11; B: sɛ 3	A: sei 11; B: sɛ 3	A: sǝʔ 41; B: sai 3	A: sô 12; B: sai 3	A: se 12; B: cai 3	A: sǝʔ 4; B: sɛ 3	A: sôʔ 41; B: se_ 31	A: se_ 41; B: se_ 31	A: sô 4; B: sai 31	A: śiɛ 12; B: sue 31	A: sɛt 41; B: sai 31	A: sɛt 41; B: sai 3	A: šak 41; B: čhɔi 31	A: sîk 41 (lit.); sueʔ 41; that 41; B: sai 31	A: sak 41; B: sai 31	A: saiʔ 41; B: sai 31	A: sôʔ 4; B: sôʔ 4	A: sai 3; B: sai 3	2938
�遇合一去暮心	1594	Chinese etymology	1043 0843	su 3	su 3	sou 3	su 3	sou 3	su 3	su 3	sǝu 31	so_y 31	so 12	sǝu 31	sɔk 41	sɔk 41	šou 31	sɔ 31	suak 41	sou 31	soʔ 4	su 3	2939
�宕開一平唐定	1595	Chinese etymology	1048 2248	thaŋ 12	thaŋ 12	thaŋ 12	tha_̃ 1	thaŋ 12	thaŋ 12	thâŋ 12	da_ŋ 12	dɔ 12	than 12	daŋ 12	thɔŋ 12	thɔŋ 12	thɔŋ 12	thɔŋ 12 (lit.); thŋ 12	tɨŋ 12	touŋ 12			2940
�遇合一平模定	1596	Chinese etymology	1047 0809	thu 12	thu 12	thou 12	thu 1	thou 12	thu 12	thu 12	dǝu 12	do_y 12	tôu 12	dǝu 12	thu 12	thu 12	thou 12	tɔ 12	thu 12	tu 12			2941
�咸開一入盍透	1597	Chinese etymology	1044 0038	tha 2	tha 11	tha 11	thaʔ 41	tha 12	tha 12	thaʔ 4	thaʔ 41	tha 41	tha 4	tha 12	that 41	thap 41	thāp 43	thap 41 (lit.); thaʔ 41	thaʔ 41	thaʔ 41	thaʔ 4	tha 42	2943
�山開四平先定	1598	Chinese etymology	1050 1801	thian 12	thiã 12	thiã 12	thiɛ 1	thian 12	thian 12	thî̃ 12	dî 12	di 12	tiẽ 12	dî̃ 12	thiɛn 12	thiɛn 12	thin 12	tian 12 (lit.); thian 12	thieŋ 12	teiŋ 12	tî 32	thien 12	2944
�咸開一入盍透	1599	Chinese etymology	1042 0037	tha 11	tha 11	tha 11	thaʔ 41	tha 12	tha 12	thaʔ 4	thaʔ 41	tha 41	tha 4	tha 12	that 41	thap 41	thāp 43	thap 41 (lit.); nazʔ 41	thap 42	thaʔ 41	thaʔ 4	tha 42	2945
�蟹合一去怪溪	1600	Chinese etymology	1040 1124	khuai 3	khuɛ 3	khɛ 2	khuai 3	khuai 2	khuai 2	khuɛ 3	khue_ 31	khai 31	khuai 31	khua 2	khuai 2	khuai 3	fāi 31	khuai 31 (lit.); the 31	ko 31	khuai 31 (lit.); tho_y 31	khue_ 3	khuai 3	2946
�假開二去禡見	1601	Chinese etymology	1268 0088	ćia 3	ćia 3	ćia 3	ćia 3	ćia 3	ćia 3	ćia 3	ćia_ 31 (lit.); ka_ 31	ko 31	ćia 31	ćio 31 (lit.); ko 31	ka 31	ka 3	ka 31	ka 31 (lit.); ke 31	ke 31	ka 31	ka 3	ka 3	2951
�咸開四平添匣	1602	Chinese etymology	1273 1878	śian 12	śiã 12	śiã 12	śiɛ 1	śian 12	śian 12	śĩ 12	î 12	ɦi 12; ɦa 12	śiẽ 12	ɣî̃ 12	śiɛn 31	hiam 12	jim 12	hiam 12	hiǝm 12	xieŋ 12	iî 32	xiem 12	2953
�流開一去候見	1603	Chinese etymology	1266 1557	kou 3	kou 3	kou 3	kou 3	kou 3	kǝu 3	kôɨ 3	köy 31	kǝu 31	kôu 31	kie 31	kiɛu 31	kɛu 3	kau 31	kɔ 31	kou 31	kau 31			2954
�假開二平麻明	1604	Chinese etymology	1265 0021	ma 11	ma 11	ma 11	ma 1	ma 11	ma 11	mai 11	ma_ 11	ma 22	ma 11	mo 11	ma 11	ma 11	ma 11	ma 2	ma 11	ma 11	ma 1	ma 2	2955
�	1605	Chinese etymology	效開一上皓心	1269 1348	sau 2	sɔ 2	sau 2	sau 2	sau 2	sau 2	sɔ 2	sä 2	sз 21	sau 2	sǝ 2	sau 2	sau 2	šou 21	so 2	so 21	sɔ 2	sɔ 3	sau 2
�	1606	Chinese etymology	山開一去翰見	1631 1746	kan 3	kã 3	kã 3	kä̃ 3	kan 3	kan 3	kɛ̃ 3	kö 31	ky 31	kan 31	kuɛ̃ 31	kɔn 31	kɔn 3	kɔn 31	kan 31	kaŋ 31	kaŋ 31	kö 3	kan 3
�	1607	Chinese etymology	咸開三平鹽來	1670 1812	lian 12	liã 12	liã 12	liɛ 1	nian 12	nian 12	lî̃ 12	lî 12	li 12	niẽ 12	nî̃ 12	liɛn 31	liam 12	lim 12	liam 12	liǝm 12	lieŋ 12	lî 32	liem 12
�	1608	Chinese etymology	止合三平微微	1792 1242	uei 12; uei 11	uei 2	vei 12	vei 1	uei 12	uei 12	uǝi 12	vi 12	vei 12	uei 12	ui 12	ui 31	mi 12	mei 12	bi 12	mui 12	mi 12	vi 32	vi 12
�	1609	Chinese etymology	遇合三平虞疑	1946 1002	y 12	y 12	y 12	y 1	y 12	y 12	y 12	ńy 12	ńy 12	y 12	ńy 12	ńy 31	ńi 12	jy 12	gu 12	ŋo 12	ŋy 12	ńy 32	iu 12
�	1610	Chinese etymology	止開三去志影	1942 0723	i 3	i 3	i 3	i 3	i 3	i 3	i 3	i 31	i 31	i 31	i 31	i 31	ji 3	ji 31	i 31	i 31	ei 31	i 1	i 3
�	1611	Chinese etymology	止開三平之從	1964 0417	chi_ 12	chi_ 12	chi_ 12	chi_ 1	chi_ 12	chi_ 12	chi_ 12	zi_ 12	zi_ 12	ci_ 12	ʒi_ 12	chi_ 12	chi_ 12	čhi 12	cu 11	chi_ 12	cy 12	zi_ 32	chi_ 12
�	1612	Chinese etymology	咸開一上感見	1949 1741	kan 2	kã 2	kã 2	kä̃ 2	kan 2	kan 2	kɛ̃ 2	kö 2	ky 21	kan 2	kuɛ̃ 2	kɔn 2	kam 2	kam 21	kam 2	kam 21	kaŋ 2	kö 3	kam 2
�	1613	Chinese etymology	宕開三上養心	1927 2348	śiaŋ 2	śiaŋ 2	śiaŋ 2	śia_̃ 2	śiaŋ 2	śiaŋ 2	śiâŋ 2	siaŋ 2	śi 21	sian 2	śiaŋ 2	śiɔŋ 2	siɔŋ 2	šö_ŋ 21	siɔŋ 2  (lit.); siũ 32	siẽ 22	suɔŋ 2	siã 3	siaŋ 2
�	1614	Chinese etymology	蟹開一去代影	1947 1114	ai 3	ŋɛ 3	ŋɛ 3	ŋai 3	ŋai 3	ŋai 3	ɛ 3	e_ 31	e_ 31	ŋai 31	ue 31	ŋai 31	ɔi 3	ɔi 31	ai 31	aĩ 31	ai 31	e_ 3	ai 3
�	1615	Chinese etymology	假開三上馬日	1931 0177	ẓô 2	ẓǝ 2	ẓô 2	zǝ 2	nô 2	ze 2	î 2	za_ 32	zei 22	ẓô 2  (lit.); ńia 2	ńio 2	ia 2	ńia 11	jɛ 22	ʒia 2  (lit.); ʒe 2	zia 21	nia 2	za 32	žie 2
�	1616	Chinese etymology	流開三平尤崇	1935 1534	c̣hou 12	c̣hou 12	c̣hou 12	chou 1	chou 12	chǝu 12	chôɨ 12	zöy 12	zau 12	côu 12	ʒ́iû 12 (lit.); ʒ́ie 12	chɛu 12	sɛu 12	šau 12	siu 12	cou 12	cheu 12	zô 32	čhou 12
�	1617	Chinese etymology	臻開三去震襌	1957 2081	ṣǝn 3	ṣẽ 3	ṣẽ 3	sǝŋ 3	sǝn 3	chǝn 3	sǝn 3	zǝn 32	zaŋ 32	ṣǝn 31	ɣin 32	sǝn 31	sǝm 2	šan 32	sin 32	sim 21	seiŋ 32	zǝŋ 32	
�	1618	Chinese etymology	宕合一平唐曉	1967 2391	xuaŋ 11	xuaŋ 11	xuaŋ 11	xua_̃ 1	xuaŋ 11	xauŋ 11	xuâŋ 11	hua_ŋ 11	xuɔ 11	fan 11	xaŋ 11	фuɔŋ 11	fɔŋ 11	fɔŋ 11	hɔŋ 11 (lit.); hŋ 12	huaŋ 11	xuɔŋ 11		
�	1619	Chinese etymology	止合三去至見	1951 1226	khuei 3	khuei 3	khuei 3	khuei 3	khuei 3	khuei 3	khuǝi 3	gue_ 32	ky 21	khuei 31	khui 31	khui 2	khui 2	khuai 31	khui 31	khui 22	khuei 31	kue_ 32	kuei 3
�	1620	Chinese etymology	果開一平歌清	2278 0276	chuo 11	chuǝ 11	chuo 11	chuǝ 1	cho 11	cho 11	cho 11	chǝu 11		cho 11	chû 11	cho 11	chɔ 11	čhɔ 11	cho XH (lit.); so 11	cho 11	chɔ 11	cho 1	chuo 1
�	1621	Chinese etymology	效開二上巧見	2269 1386	kau 2	kɔ 2	kau 2	kau 2	kau 2	kau 2	kɔ 2	kä 2; gä 32	kuɔ 21	kau 2	kǝ 2; gǝ 12	kau 2	kau 2	kāu 21	kiau 2	kau 21	kau 31	kɔ 32	
�	1622	Chinese etymology	咸開一入合端	2290 0031	ta 11	ta 11	ta 11	taʔ 41	ta 12	ta 12	taʔ 4	taʔ 41	ta 41	ta 4	ta 12	tat 41	tap 41	tāp 43	tap 41 (lit.); taʔ 41	taʔ 41	taʔ 41	taʔ 4	ta 42
�	1623	Chinese etymology	假開二平麻澄	2258 0066	c̣ha 12	c̣ha 12	cha 12	cha 1	cha 12	cha 12	châ 12	zâ 12	ʒo 12	ca 12	ʒo 12	cha 12	cha 12	čha 12	chat 41	thu 12	chaʔ 41	zo 32	ča 12
�	1624	Chinese etymology	山合一平桓幫	2289 1628	pan 11	pã 11	pã 11	pä̃ 1	pan 11	pan 11	puõ 11	pö 11	pö 11	põ 11	piɛ̃ 11	pɔn 11	pan 11	pun 11	puan 11 (lit.); puã 11	puã 11	puaŋ 11	pö 1	pon 1
�	1625	Chinese etymology	流開三平尤生	2282 1518	sou 11	sou 11	sou 11	sou 1	sou 11	sǝu 11	sôɨ 11	söy 11	sau 11	sôu 11	śie 11	sɛu 11	sɛu 11	šau 11	sɔ 11	siǝu 11	seu 11	sôɨ 1	sou 1
�	1626	Chinese etymology	臻合一上混心	2275 2172	suǝn 2	śyẽ 2	suẽ 2	suŋ 2	sǝn 2	sǝn 2	suǝn 2	sǝn 2	sö 21	sǝn 2	suǝn 2	sǝn 2	sun 2	šyn 21	sun 2	suŋ 21	souŋ 2	sǝŋ 3	suǝn 2
�	1627	Chinese etymology	宕開三上養清	2293 2341	ćhiaŋ 2	ćhiaŋ 2	ćhiaŋ 2	ćhia_̃ 2	ćhiaŋ 2	ćhiaŋ 2	ćhiâŋ 2	chiaŋ 2	ćhi 21	chian 2	ćhiaŋ 2	ćhiɔŋ 2	chiɔŋ 2	čhö_ŋ 21	chiɔŋ 2  (lit.); chiũ 2	ciẽ 21	chuɔŋ 2	chiã 3	chiaŋ 2
�	1628	Chinese etymology	效開三平宵以	2280 1487	iau 12	iɔ 12	iau 12	iau 1	iau 12	iau 12	iɔ 12	iä 12	ɦiɛ 12	iau 12	iǝ 12	iɛu 31	jau 12	jiu 12	iau 12 (lit.); io 12	iǝu 12	ieu 12	iɔ 32	iau 12
�	1629	Chinese etymology	效開一上皓端	2281 1303	tau 2	tɔ 2	tau 2	tau 2	tau 2	tau 2	tɔ 2	tä 2	tз 21	tau 2	tû 2	tau 2	tau 2	tou 21	to 2	tau 21	tɔ 2		
�	1630	Chinese etymology	梗開三去映見	2417 2572	ćiŋ 3	ćiŋ 3	ćiŋ 3	ćiŋ 3	ćin 3	ćiŋ 3	ćĩ 3	ćin 31	ćiaŋ 31	ćin 31	ćin 31	ćin 31	kin 3	kîŋ 31	kîŋ 31	keŋ 31	keiŋ 31	ćiŋ 3	kiǝŋ 3
�	1631	Chinese etymology	深開三平侵章	2440 2048	c̣ǝn 11	c̣ẽ 11	c̣ẽ 11	cǝŋ 1	cǝn 11	cǝn 11	cǝn 11	cǝn 11	caŋ 11	c̣ǝn 11	ćin 11 (lit.); tin 11	cǝn 11	cǝm 11	čam 11	cim XH	cim 11	ciŋ 11	caʔ 4	čiǝn 1
�	1632	Chinese etymology	臻開三平真心	2450 2136	śin 11	śiẽ 11	śiẽ 11	śiŋ 1	śin 11	śin 11	śĩ 11	sin 11	saŋ 11	sin 11	śin 11	śin 11	sin 11	šan 11	sin 11	siŋ 11	siŋ 11	siŋ 1	siǝn 1
�	1633	Chinese etymology	咸開一去勘影	2542 1764	a 3	ŋã 3	ŋã 3	ŋä̃ 3	ŋan 3	ŋan 3	ɛ̃ 3	ö 31	ö 31	ŋan 31	uɛ̃ 31	ŋɔn 31	am 3	am 31	am 31	am 32	aŋ 31	ö 3	am 3
�	1634	Chinese etymology	臻合三去問云	2546 2221	yn 3	yẽ 3	yẽ 3	yŋ 3; yŋ 1	yn 11	yn 3; yn 11	yĩ 3	yǝn 12	ɦyoŋ 32	yn 31	xuǝn 11	yn 32	jun 11	uan 32	kun 32	hiŋ 12	uɔŋ 11	yiŋ 32	yǝn 3
�	1635	Chinese etymology	山合一上緩泥	2541 1927	nuan 2	nuã 2	nuã 2	nuä̃ 2	nan 2	nuan 2	nuõ 2	nö 32	nö 22	nõ 2	nuɛ̃ 2	lɔn 2	nɔn 11	nyn 22	luan 2	nueŋ 21	nuaŋ 2	nö 32	non 2
�	1636	Chinese etymology	A: 蟹合一去泰見; B: 蟹合一去泰匣	A: 2585 1123; B: 2585 1237	A: khuai 3; B: xuei 3	A: khuɛ 3; B: xuei 3	A: khue 2; B: xuei 3	A: khuai 3; B: xuei 3	A: khuai 3; B: xuei 3	A: khuai 3; B: xuei 3	A: khuɛ 3; B: xuǝi 3	A: khue_ 31; B: ɦue_ 32	A: kai 31; B: vai 32	A: khuai 31; B: fei 32; fei 31 (lit.)	A: khua 31; B: ɣue 32	A: khuai 2; B: фui 32	A: khuai 3; B: fi 3	A: khui 31; B: uui 32	A: kue 31; B: hue 32 (lit.); he 32; ue 32; e 32	A: khuai 31; B: hue 22	A: kuei 31; B: xuei 32	A: kue_ 3; B: ue_ 32	A: khuai 3; B: xuei 3
�	1637	Chinese etymology	咸開三入業疑	2814 0379	ie 3	ie 3	ńie 11	iaʔ 41	ie 12	ie 12	iǝʔ 4	ńiôʔ 42	ńi 42	ńie 4	ŋiɛ 31	ńiɛt 41	ńiap 42	jip 42	giap 42	ŋiǝp 42	ŋieʔ 42	ńîʔ 42	ie 43
�	1638	Chinese etymology	遇合三上語初	2806 0877	c̣hu 2	c̣hu 2	pfhu 2	chu 2	chou 2	chu 2	chu 2	chǝu 2	chǝu 21	chôu 2	chǝu 2	chu 2	chi_ 2	čhɔ 21	chɔ 2	cho 21	chu 2	chu 3	čhu 2
�	1639	Chinese etymology	蟹開二去代見	2861 1099	kai 3	kɛ 3	kɛ 3	kai 3	khai 2	khai 2	kɛ 3	ke_ 31	ke_ 31	khai 31	khue 31	khai 2	khɔi 2	khɔi 31	kai 31	khai 31	khai 31	ke_ 3	
�	1640	Chinese etymology	宕開三平陽以	2799 2359	iaŋ 12	iaŋ 12	iaŋ 12	ia_̃ 1	iaŋ 12	iaŋ 12	iâŋ 12	iaŋ 12	ɦi 12	ian 12	iaŋ 12	iɔŋ 31	jɔŋ 12	jö_ŋ 12	iɔŋ 12	iẽ 12	yɔŋ 12	iã 32	iaŋ 12
�	1641	Chinese etymology	遇合三平虞以	2810 1007	y 12	y 12	y 12	y 1	y 3	y 12	y 12	y 12	ɦu 12	y 12	y 12	y 31	ji 3	jy 12	ʒu 12	zu 12	y 12	y 32	iu 12
�	1642	Chinese etymology	山開三入月曉	2957 0361	śie 11	śie 11	śie 11	śiǝʔ 41	śie 12	śie 12	śiǝʔ 4	śiôʔ 41	śi 41	śie 4	xiɛ 12	śiɛt 41	hiɛt 41	hit 43	hiat 41 (lit.); hioʔ 41	hiaʔ 41	xyɔʔ 41	śîʔ 4	xye 42
�	1643	Chinese etymology	蟹合三去祭心	2979 1198	suei 3	suei 3	suei 3	suei 3	sei 3	suei 3	suǝi 3	se_ 31	si_ 31	sei 31	śy 31	sui 31	sui 3	šö_y 31	hue 31 (lit.); he 31	sue 31	suei 31 (lit.); xuei 31	sö 3	suei 3
